time,"I(IDC|XIN)","P(B6|XIN)","I(ROUT)"
7.414000e-10,0.000000e+00,1.340590e+01,-1.039427e-12
7.415000e-10,0.000000e+00,1.340590e+01,-1.016841e-12
7.416000e-10,0.000000e+00,1.340590e+01,-9.947453e-13
7.417000e-10,0.000000e+00,1.340590e+01,-9.731302e-13
7.418000e-10,0.000000e+00,1.340590e+01,-9.519849e-13
7.419000e-10,0.000000e+00,1.340590e+01,-9.312991e-13
7.420000e-10,0.000000e+00,1.340590e+01,-9.110629e-13
7.421000e-10,0.000000e+00,1.340590e+01,-8.912664e-13
7.422000e-10,0.000000e+00,1.340590e+01,-8.719002e-13
7.423000e-10,0.000000e+00,1.340590e+01,-8.529549e-13
7.424000e-10,0.000000e+00,1.340590e+01,-8.344212e-13
7.425000e-10,0.000000e+00,1.340590e+01,-8.162905e-13
7.426000e-10,0.000000e+00,1.340590e+01,-7.985536e-13
7.427000e-10,0.000000e+00,1.340590e+01,-7.812022e-13
7.428000e-10,0.000000e+00,1.340590e+01,-7.642280e-13
7.429000e-10,0.000000e+00,1.340590e+01,-7.476226e-13
7.430000e-10,0.000000e+00,1.340590e+01,-7.313781e-13
7.431000e-10,0.000000e+00,1.340590e+01,-7.154864e-13
7.432000e-10,0.000000e+00,1.340590e+01,-6.999402e-13
7.433000e-10,0.000000e+00,1.340590e+01,-6.847319e-13
7.434000e-10,0.000000e+00,1.340590e+01,-6.698541e-13
7.435000e-10,0.000000e+00,1.340590e+01,-6.552995e-13
7.436000e-10,0.000000e+00,1.340590e+01,-6.410613e-13
7.437000e-10,0.000000e+00,1.340590e+01,-6.271325e-13
7.438000e-10,0.000000e+00,1.340590e+01,-6.135062e-13
7.439000e-10,0.000000e+00,1.340590e+01,-6.001761e-13
7.440000e-10,0.000000e+00,1.340590e+01,-5.871358e-13
7.441000e-10,0.000000e+00,1.340590e+01,-5.743786e-13
7.442000e-10,0.000000e+00,1.340590e+01,-5.618988e-13
7.443000e-10,0.000000e+00,1.340590e+01,-5.496902e-13
7.444000e-10,0.000000e+00,1.340590e+01,-5.377469e-13
7.445000e-10,0.000000e+00,1.340590e+01,-5.260631e-13
7.446000e-10,0.000000e+00,1.340590e+01,-5.146332e-13
7.447000e-10,0.000000e+00,1.340590e+01,-5.034517e-13
7.448000e-10,0.000000e+00,1.340590e+01,-4.925131e-13
7.449000e-10,0.000000e+00,1.340590e+01,-4.818122e-13
7.450000e-10,0.000000e+00,1.340590e+01,-4.713437e-13
7.451000e-10,0.000000e+00,1.340590e+01,-4.611028e-13
7.452000e-10,0.000000e+00,1.340590e+01,-4.510845e-13
7.453000e-10,0.000000e+00,1.340590e+01,-4.412838e-13
7.454000e-10,0.000000e+00,1.340590e+01,-4.316961e-13
7.455000e-10,0.000000e+00,1.340590e+01,-4.223167e-13
7.456000e-10,0.000000e+00,1.340590e+01,-4.131411e-13
7.457000e-10,0.000000e+00,1.340590e+01,-4.041649e-13
7.458000e-10,0.000000e+00,1.340590e+01,-3.953835e-13
7.459000e-10,0.000000e+00,1.340590e+01,-3.867933e-13
7.460000e-10,0.000000e+00,1.340590e+01,-3.783896e-13
7.461000e-10,0.000000e+00,1.340590e+01,-3.701686e-13
7.462000e-10,0.000000e+00,1.340590e+01,-3.621260e-13
7.463000e-10,0.000000e+00,1.340590e+01,-3.542582e-13
7.464000e-10,0.000000e+00,1.340590e+01,-3.465615e-13
7.465000e-10,0.000000e+00,1.340590e+01,-3.390320e-13
7.466000e-10,0.000000e+00,1.340590e+01,-3.316661e-13
7.467000e-10,0.000000e+00,1.340590e+01,-3.244601e-13
7.468000e-10,0.000000e+00,1.340590e+01,-3.174108e-13
7.469000e-10,0.000000e+00,1.340590e+01,-3.105146e-13
7.470000e-10,0.000000e+00,1.340590e+01,-3.037683e-13
7.471000e-10,0.000000e+00,1.340590e+01,-2.971686e-13
7.472000e-10,0.000000e+00,1.340590e+01,-2.907122e-13
7.473000e-10,0.000000e+00,1.340590e+01,-2.843961e-13
7.474000e-10,0.000000e+00,1.340590e+01,-2.782174e-13
7.475000e-10,0.000000e+00,1.340590e+01,-2.721728e-13
7.476000e-10,0.000000e+00,1.340590e+01,-2.662596e-13
7.477000e-10,0.000000e+00,1.340590e+01,-2.604749e-13
7.478000e-10,0.000000e+00,1.340590e+01,-2.548157e-13
7.479000e-10,0.000000e+00,1.340590e+01,-2.492796e-13
7.480000e-10,0.000000e+00,1.340590e+01,-2.438638e-13
7.481000e-10,0.000000e+00,1.340590e+01,-2.385656e-13
7.482000e-10,0.000000e+00,1.340590e+01,-2.333826e-13
7.483000e-10,0.000000e+00,1.340590e+01,-2.283122e-13
7.484000e-10,0.000000e+00,1.340590e+01,-2.233519e-13
7.485000e-10,0.000000e+00,1.340590e+01,-2.184994e-13
7.486000e-10,0.000000e+00,1.340590e+01,-2.137523e-13
7.487000e-10,0.000000e+00,1.340590e+01,-2.091084e-13
7.488000e-10,0.000000e+00,1.340590e+01,-2.045655e-13
7.489000e-10,0.000000e+00,1.340590e+01,-2.001212e-13
7.490000e-10,0.000000e+00,1.340590e+01,-1.957733e-13
7.491000e-10,0.000000e+00,1.340590e+01,-1.915201e-13
7.492000e-10,0.000000e+00,1.340590e+01,-1.873591e-13
7.493000e-10,0.000000e+00,1.340590e+01,-1.832887e-13
7.494000e-10,0.000000e+00,1.340590e+01,-1.793066e-13
7.495000e-10,0.000000e+00,1.340590e+01,-1.754110e-13
7.496000e-10,0.000000e+00,1.340590e+01,-1.716001e-13
7.497000e-10,0.000000e+00,1.340590e+01,-1.678720e-13
7.498000e-10,0.000000e+00,1.340590e+01,-1.642249e-13
7.499000e-10,0.000000e+00,1.340590e+01,-1.606570e-13
7.500000e-10,0.000000e+00,1.340590e+01,-1.571668e-13
7.501000e-10,0.000000e+00,1.340590e+01,-1.537522e-13
7.502000e-10,0.000000e+00,1.340590e+01,-1.504119e-13
7.503000e-10,0.000000e+00,1.340590e+01,-1.471442e-13
7.504000e-10,0.000000e+00,1.340590e+01,-1.439474e-13
7.505000e-10,0.000000e+00,1.340590e+01,-1.408202e-13
7.506000e-10,0.000000e+00,1.340590e+01,-1.377607e-13
7.507000e-10,0.000000e+00,1.340590e+01,-1.347678e-13
7.508000e-10,0.000000e+00,1.340590e+01,-1.318400e-13
7.509000e-10,0.000000e+00,1.340590e+01,-1.289758e-13
7.510000e-10,0.000000e+00,1.340590e+01,-1.261737e-13
7.511000e-10,0.000000e+00,1.340590e+01,-1.234326e-13
7.512000e-10,0.000000e+00,1.340590e+01,-1.207510e-13
7.513000e-10,0.000000e+00,1.340590e+01,-1.181277e-13
7.514000e-10,0.000000e+00,1.340590e+01,-1.155613e-13
7.515000e-10,0.000000e+00,1.340590e+01,-1.130507e-13
7.516000e-10,0.000000e+00,1.340590e+01,-1.105946e-13
7.517000e-10,0.000000e+00,1.340590e+01,-1.081920e-13
7.518000e-10,0.000000e+00,1.340590e+01,-1.058416e-13
7.519000e-10,0.000000e+00,1.340590e+01,-1.035421e-13
7.520000e-10,0.000000e+00,1.340590e+01,-1.012927e-13
7.521000e-10,0.000000e+00,1.340590e+01,-9.909213e-14
7.522000e-10,0.000000e+00,1.340590e+01,-9.693930e-14
7.523000e-10,0.000000e+00,1.340590e+01,-9.483330e-14
7.524000e-10,0.000000e+00,1.340590e+01,-9.277308e-14
7.525000e-10,0.000000e+00,1.340590e+01,-9.075749e-14
7.526000e-10,0.000000e+00,1.340590e+01,-8.878575e-14
7.527000e-10,0.000000e+00,1.340590e+01,-8.685706e-14
7.528000e-10,0.000000e+00,1.340590e+01,-8.497003e-14
7.529000e-10,0.000000e+00,1.340590e+01,-8.312404e-14
7.530000e-10,0.000000e+00,1.340590e+01,-8.131821e-14
7.531000e-10,0.000000e+00,1.340590e+01,-7.955166e-14
7.532000e-10,0.000000e+00,1.340590e+01,-7.782335e-14
7.533000e-10,0.000000e+00,1.340590e+01,-7.613257e-14
7.534000e-10,0.000000e+00,1.340590e+01,-7.447863e-14
7.535000e-10,0.000000e+00,1.340590e+01,-7.286054e-14
7.536000e-10,0.000000e+00,1.340590e+01,-7.127771e-14
7.537000e-10,0.000000e+00,1.340590e+01,-6.972926e-14
7.538000e-10,0.000000e+00,1.340590e+01,-6.821448e-14
7.539000e-10,0.000000e+00,1.340590e+01,-6.673240e-14
7.540000e-10,0.000000e+00,1.340590e+01,-6.528269e-14
7.541000e-10,0.000000e+00,1.340590e+01,-6.386437e-14
7.542000e-10,0.000000e+00,1.340590e+01,-6.247700e-14
7.543000e-10,0.000000e+00,1.340590e+01,-6.111971e-14
7.544000e-10,0.000000e+00,1.340590e+01,-5.979189e-14
7.545000e-10,0.000000e+00,1.340590e+01,-5.849291e-14
7.546000e-10,0.000000e+00,1.340590e+01,-5.722226e-14
7.547000e-10,0.000000e+00,1.340590e+01,-5.597906e-14
7.548000e-10,0.000000e+00,1.340590e+01,-5.476287e-14
7.549000e-10,0.000000e+00,1.340590e+01,-5.357325e-14
7.550000e-10,0.000000e+00,1.340590e+01,-5.240932e-14
7.551000e-10,0.000000e+00,1.340590e+01,-5.127082e-14
7.552000e-10,0.000000e+00,1.340590e+01,-5.015688e-14
7.553000e-10,0.000000e+00,1.340590e+01,-4.906722e-14
7.554000e-10,0.000000e+00,1.340590e+01,-4.800133e-14
7.555000e-10,0.000000e+00,1.340590e+01,-4.695851e-14
7.556000e-10,0.000000e+00,1.340590e+01,-4.593830e-14
7.557000e-10,0.000000e+00,1.340590e+01,-4.494038e-14
7.558000e-10,0.000000e+00,1.340590e+01,-4.396402e-14
7.559000e-10,0.000000e+00,1.340590e+01,-4.300888e-14
7.560000e-10,0.000000e+00,1.340590e+01,-4.207453e-14
7.561000e-10,0.000000e+00,1.340590e+01,-4.116052e-14
7.562000e-10,0.000000e+00,1.340590e+01,-4.026642e-14
7.563000e-10,0.000000e+00,1.340590e+01,-3.939152e-14
7.564000e-10,0.000000e+00,1.340590e+01,-3.853583e-14
7.565000e-10,0.000000e+00,1.340590e+01,-3.769864e-14
7.566000e-10,0.000000e+00,1.340590e+01,-3.687960e-14
7.567000e-10,0.000000e+00,1.340590e+01,-3.607845e-14
7.568000e-10,0.000000e+00,1.340590e+01,-3.529467e-14
7.569000e-10,0.000000e+00,1.340590e+01,-3.452789e-14
7.570000e-10,0.000000e+00,1.340590e+01,-3.377778e-14
7.571000e-10,0.000000e+00,1.340590e+01,-3.304398e-14
7.572000e-10,0.000000e+00,1.340590e+01,-3.232605e-14
7.573000e-10,0.000000e+00,1.340590e+01,-3.162382e-14
7.574000e-10,0.000000e+00,1.340590e+01,-3.093675e-14
7.575000e-10,0.000000e+00,1.340590e+01,-3.026477e-14
7.576000e-10,0.000000e+00,1.340590e+01,-2.960718e-14
7.577000e-10,0.000000e+00,1.340590e+01,-2.896405e-14
7.578000e-10,0.000000e+00,1.340590e+01,-2.833477e-14
7.579000e-10,0.000000e+00,1.340590e+01,-2.771935e-14
7.580000e-10,0.000000e+00,1.340590e+01,-2.711709e-14
7.581000e-10,0.000000e+00,1.340590e+01,-2.652798e-14
7.582000e-10,0.000000e+00,1.340590e+01,-2.595158e-14
7.583000e-10,0.000000e+00,1.340590e+01,-2.538781e-14
7.584000e-10,0.000000e+00,1.340590e+01,-2.483632e-14
7.585000e-10,0.000000e+00,1.340590e+01,-2.429676e-14
7.586000e-10,0.000000e+00,1.340590e+01,-2.376903e-14
7.587000e-10,0.000000e+00,1.340590e+01,-2.325262e-14
7.588000e-10,0.000000e+00,1.340590e+01,-2.274742e-14
7.589000e-10,0.000000e+00,1.340590e+01,-2.225328e-14
7.590000e-10,0.000000e+00,1.340590e+01,-2.176984e-14
7.591000e-10,0.000000e+00,1.340590e+01,-2.129683e-14
7.592000e-10,0.000000e+00,1.340590e+01,-2.083417e-14
7.593000e-10,0.000000e+00,1.340590e+01,-2.038160e-14
7.594000e-10,0.000000e+00,1.340590e+01,-1.993884e-14
7.595000e-10,0.000000e+00,1.340590e+01,-1.950565e-14
7.596000e-10,0.000000e+00,1.340590e+01,-1.908192e-14
7.597000e-10,0.000000e+00,1.340590e+01,-1.866740e-14
7.598000e-10,0.000000e+00,1.340590e+01,-1.826183e-14
7.599000e-10,0.000000e+00,1.340590e+01,-1.786503e-14
7.600000e-10,0.000000e+00,1.340590e+01,-1.747699e-14
7.601000e-10,0.000000e+00,1.340590e+01,-1.709729e-14
7.602000e-10,0.000000e+00,1.340590e+01,-1.672592e-14
7.603000e-10,0.000000e+00,1.340590e+01,-1.636243e-14
7.604000e-10,0.000000e+00,1.340590e+01,-1.600702e-14
7.605000e-10,0.000000e+00,1.340590e+01,-1.565932e-14
7.606000e-10,0.000000e+00,1.340590e+01,-1.531908e-14
7.607000e-10,0.000000e+00,1.340590e+01,-1.498629e-14
7.608000e-10,0.000000e+00,1.340590e+01,-1.466078e-14
7.609000e-10,0.000000e+00,1.340590e+01,-1.434229e-14
7.610000e-10,0.000000e+00,1.340590e+01,-1.403063e-14
7.611000e-10,0.000000e+00,1.340590e+01,-1.372590e-14
7.612000e-10,0.000000e+00,1.340590e+01,-1.342767e-14
7.613000e-10,0.000000e+00,1.340590e+01,-1.313600e-14
7.614000e-10,0.000000e+00,1.340590e+01,-1.285057e-14
7.615000e-10,0.000000e+00,1.340590e+01,-1.257145e-14
7.616000e-10,0.000000e+00,1.340590e+01,-1.229829e-14
7.617000e-10,0.000000e+00,1.340590e+01,-1.203118e-14
7.618000e-10,0.000000e+00,1.340590e+01,-1.176986e-14
7.619000e-10,0.000000e+00,1.340590e+01,-1.151406e-14
7.620000e-10,0.000000e+00,1.340590e+01,-1.126397e-14
7.621000e-10,0.000000e+00,1.340590e+01,-1.101922e-14
7.622000e-10,0.000000e+00,1.340590e+01,-1.077991e-14
7.623000e-10,0.000000e+00,1.340590e+01,-1.054560e-14
7.624000e-10,0.000000e+00,1.340590e+01,-1.031655e-14
7.625000e-10,0.000000e+00,1.340590e+01,-1.009241e-14
7.626000e-10,0.000000e+00,1.340590e+01,-9.873268e-15
7.627000e-10,0.000000e+00,1.340590e+01,-9.658599e-15
7.628000e-10,0.000000e+00,1.340590e+01,-9.448841e-15
7.629000e-10,0.000000e+00,1.340590e+01,-9.243643e-15
7.630000e-10,0.000000e+00,1.340590e+01,-9.042742e-15
7.631000e-10,0.000000e+00,1.340590e+01,-8.846313e-15
7.632000e-10,0.000000e+00,1.340590e+01,-8.654094e-15
7.633000e-10,0.000000e+00,1.340590e+01,-8.466171e-15
7.634000e-10,0.000000e+00,1.340590e+01,-8.282282e-15
7.635000e-10,0.000000e+00,1.340590e+01,-8.102339e-15
7.636000e-10,0.000000e+00,1.340590e+01,-7.926255e-15
7.637000e-10,0.000000e+00,1.340590e+01,-7.754116e-15
7.638000e-10,0.000000e+00,1.340590e+01,-7.585661e-15
7.639000e-10,0.000000e+00,1.340590e+01,-7.420889e-15
7.640000e-10,0.000000e+00,1.340590e+01,-7.259624e-15
7.641000e-10,0.000000e+00,1.340590e+01,-7.101955e-15
7.642000e-10,0.000000e+00,1.340590e+01,-6.947618e-15
7.643000e-10,0.000000e+00,1.340590e+01,-6.796789e-15
7.644000e-10,0.000000e+00,1.340590e+01,-6.648941e-15
7.645000e-10,0.000000e+00,1.340590e+01,-6.504513e-15
7.646000e-10,0.000000e+00,1.340590e+01,-6.363330e-15
7.647000e-10,0.000000e+00,1.340590e+01,-6.225040e-15
7.648000e-10,0.000000e+00,1.340590e+01,-6.089820e-15
7.649000e-10,0.000000e+00,1.340590e+01,-5.957582e-15
7.650000e-10,0.000000e+00,1.340590e+01,-5.828061e-15
7.651000e-10,0.000000e+00,1.340590e+01,-5.701523e-15
7.652000e-10,0.000000e+00,1.340590e+01,-5.577615e-15
7.653000e-10,0.000000e+00,1.340590e+01,-5.456425e-15
7.654000e-10,0.000000e+00,1.340590e+01,-5.337866e-15
7.655000e-10,0.000000e+00,1.340590e+01,-5.222026e-15
7.656000e-10,0.000000e+00,1.340590e+01,-5.108553e-15
7.657000e-10,0.000000e+00,1.340590e+01,-4.997536e-15
7.658000e-10,0.000000e+00,1.340590e+01,-4.888886e-15
7.659000e-10,0.000000e+00,1.340590e+01,-4.782867e-15
7.660000e-10,0.000000e+00,1.340590e+01,-4.678865e-15
7.661000e-10,0.000000e+00,1.340590e+01,-4.577230e-15
7.662000e-10,0.000000e+00,1.340590e+01,-4.477876e-15
7.663000e-10,0.000000e+00,1.340590e+01,-4.380451e-15
7.664000e-10,0.000000e+00,1.340590e+01,-4.285393e-15
7.665000e-10,0.000000e+00,1.340590e+01,-4.192177e-15
7.666000e-10,0.000000e+00,1.340590e+01,-4.101154e-15
7.667000e-10,0.000000e+00,1.340590e+01,-4.012059e-15
7.668000e-10,0.000000e+00,1.340590e+01,-3.924894e-15
7.669000e-10,0.000000e+00,1.340590e+01,-3.839658e-15
7.670000e-10,0.000000e+00,1.340590e+01,-3.756263e-15
7.671000e-10,0.000000e+00,1.340590e+01,-3.674535e-15
7.672000e-10,0.000000e+00,1.340590e+01,-3.594736e-15
7.673000e-10,0.000000e+00,1.340590e+01,-3.516690e-15
7.674000e-10,0.000000e+00,1.340590e+01,-3.440399e-15
7.675000e-10,0.000000e+00,1.340590e+01,-3.365510e-15
7.676000e-10,0.000000e+00,1.340590e+01,-3.292463e-15
7.677000e-10,0.000000e+00,1.340590e+01,-3.220907e-15
7.678000e-10,0.000000e+00,1.340590e+01,-3.150929e-15
7.679000e-10,0.000000e+00,1.340590e+01,-3.082442e-15
7.680000e-10,0.000000e+00,1.340590e+01,-3.015534e-15
7.681000e-10,0.000000e+00,1.340590e+01,-2.950028e-15
7.682000e-10,0.000000e+00,1.340590e+01,-2.885926e-15
7.683000e-10,0.000000e+00,1.340590e+01,-2.823226e-15
7.684000e-10,0.000000e+00,1.340590e+01,-2.761930e-15
7.685000e-10,0.000000e+00,1.340590e+01,-2.701861e-15
7.686000e-10,0.000000e+00,1.340590e+01,-2.643283e-15
7.687000e-10,0.000000e+00,1.340590e+01,-2.585758e-15
7.688000e-10,0.000000e+00,1.340590e+01,-2.529635e-15
7.689000e-10,0.000000e+00,1.340590e+01,-2.474653e-15
7.690000e-10,0.000000e+00,1.340590e+01,-2.420898e-15
7.691000e-10,0.000000e+00,1.340590e+01,-2.368371e-15
7.692000e-10,0.000000e+00,1.340590e+01,-2.316896e-15
7.693000e-10,0.000000e+00,1.340590e+01,-2.266561e-15
7.694000e-10,0.000000e+00,1.340590e+01,-2.217191e-15
7.695000e-10,0.000000e+00,1.340590e+01,-2.169136e-15
7.696000e-10,0.000000e+00,1.340590e+01,-2.121958e-15
7.697000e-10,0.000000e+00,1.340590e+01,-2.075920e-15
7.698000e-10,0.000000e+00,1.340590e+01,-2.030759e-15
7.699000e-10,0.000000e+00,1.340590e+01,-1.986650e-15
7.700000e-10,0.000000e+00,1.340590e+01,-1.943506e-15
7.701000e-10,0.000000e+00,1.340590e+01,-1.901326e-15
7.702000e-10,0.000000e+00,1.340590e+01,-1.859936e-15
7.703000e-10,0.000000e+00,1.340590e+01,-1.819598e-15
7.704000e-10,0.000000e+00,1.340590e+01,-1.780049e-15
7.705000e-10,0.000000e+00,1.340590e+01,-1.741377e-15
7.706000e-10,0.000000e+00,1.340590e+01,-1.703494e-15
7.707000e-10,0.000000e+00,1.340590e+01,-1.666576e-15
7.708000e-10,0.000000e+00,1.340590e+01,-1.630272e-15
7.709000e-10,0.000000e+00,1.340590e+01,-1.594932e-15
7.710000e-10,0.000000e+00,1.340590e+01,-1.560206e-15
7.711000e-10,0.000000e+00,1.340590e+01,-1.526445e-15
7.712000e-10,0.000000e+00,1.340590e+01,-1.493210e-15
7.713000e-10,0.000000e+00,1.340590e+01,-1.460764e-15
7.714000e-10,0.000000e+00,1.340590e+01,-1.429108e-15
7.715000e-10,0.000000e+00,1.340590e+01,-1.397889e-15
7.716000e-10,0.000000e+00,1.340590e+01,-1.367636e-15
7.717000e-10,0.000000e+00,1.340590e+01,-1.337908e-15
7.718000e-10,0.000000e+00,1.340590e+01,-1.308795e-15
7.719000e-10,0.000000e+00,1.340590e+01,-1.280471e-15
7.720000e-10,0.000000e+00,1.340590e+01,-1.252585e-15
7.721000e-10,0.000000e+00,1.340590e+01,-1.225400e-15
7.722000e-10,0.000000e+00,1.340590e+01,-1.198830e-15
7.723000e-10,0.000000e+00,1.340590e+01,-1.172610e-15
7.724000e-10,0.000000e+00,1.340590e+01,-1.147180e-15
7.725000e-10,0.000000e+00,1.340590e+01,-1.122275e-15
7.726000e-10,0.000000e+00,1.340590e+01,-1.097897e-15
7.727000e-10,0.000000e+00,1.340590e+01,-1.074133e-15
7.728000e-10,0.000000e+00,1.340590e+01,-1.050719e-15
7.729000e-10,0.000000e+00,1.340590e+01,-1.027919e-15
7.730000e-10,0.000000e+00,1.340590e+01,-1.005558e-15
7.731000e-10,0.000000e+00,1.340590e+01,-9.837227e-16
7.732000e-10,0.000000e+00,1.340590e+01,-9.624136e-16
7.733000e-10,0.000000e+00,1.340590e+01,-9.414554e-16
7.734000e-10,0.000000e+00,1.340590e+01,-9.210233e-16
7.735000e-10,0.000000e+00,1.340590e+01,-9.009419e-16
7.736000e-10,0.000000e+00,1.340590e+01,-8.814744e-16
7.737000e-10,0.000000e+00,1.340590e+01,-8.622700e-16
7.738000e-10,0.000000e+00,1.340590e+01,-8.435040e-16
7.739000e-10,0.000000e+00,1.340590e+01,-8.252642e-16
7.740000e-10,0.000000e+00,1.340590e+01,-8.072875e-16
7.741000e-10,0.000000e+00,1.340590e+01,-7.897492e-16
7.742000e-10,0.000000e+00,1.340590e+01,-7.726493e-16
7.743000e-10,0.000000e+00,1.340590e+01,-7.557249e-16
7.744000e-10,0.000000e+00,1.340590e+01,-7.393266e-16
7.745000e-10,0.000000e+00,1.340590e+01,-7.232791e-16
7.746000e-10,0.000000e+00,1.340590e+01,-7.075823e-16
7.747000e-10,0.000000e+00,1.340590e+01,-6.922363e-16
7.748000e-10,0.000000e+00,1.340590e+01,-6.771534e-16
7.749000e-10,0.000000e+00,1.340590e+01,-6.625089e-16
7.750000e-10,0.000000e+00,1.340590e+01,-6.482152e-16
7.751000e-10,0.000000e+00,1.340590e+01,-6.340969e-16
7.752000e-10,0.000000e+00,1.340590e+01,-6.202416e-16
7.753000e-10,0.000000e+00,1.340590e+01,-6.067371e-16
7.754000e-10,0.000000e+00,1.340590e+01,-5.935834e-16
7.755000e-10,0.000000e+00,1.340590e+01,-5.806928e-16
7.756000e-10,0.000000e+00,1.340590e+01,-5.680652e-16
7.757000e-10,0.000000e+00,1.340590e+01,-5.557007e-16
7.758000e-10,0.000000e+00,1.340590e+01,-5.436870e-16
7.759000e-10,0.000000e+00,1.340590e+01,-5.317609e-16
7.760000e-10,0.000000e+00,1.340590e+01,-5.202734e-16
7.761000e-10,0.000000e+00,1.340590e+01,-5.089612e-16
7.762000e-10,0.000000e+00,1.340590e+01,-4.978243e-16
7.763000e-10,0.000000e+00,1.340590e+01,-4.871260e-16
7.764000e-10,0.000000e+00,1.340590e+01,-4.765153e-16
7.765000e-10,0.000000e+00,1.340590e+01,-4.660800e-16
7.766000e-10,0.000000e+00,1.340590e+01,-4.559955e-16
7.767000e-10,0.000000e+00,1.340590e+01,-4.460864e-16
7.768000e-10,0.000000e+00,1.340590e+01,-4.364403e-16
7.769000e-10,0.000000e+00,1.340590e+01,-4.268820e-16
7.770000e-10,0.000000e+00,1.340590e+01,-4.176744e-16
7.771000e-10,0.000000e+00,1.340590e+01,-4.085545e-16
7.772000e-10,0.000000e+00,1.340590e+01,-3.996976e-16
7.773000e-10,0.000000e+00,1.340590e+01,-3.910162e-16
7.774000e-10,0.000000e+00,1.340590e+01,-3.825101e-16
7.775000e-10,0.000000e+00,1.340590e+01,-3.741794e-16
7.776000e-10,0.000000e+00,1.340590e+01,-3.661118e-16
7.777000e-10,0.000000e+00,1.340590e+01,-3.581319e-16
7.778000e-10,0.000000e+00,1.340590e+01,-3.503273e-16
7.779000e-10,0.000000e+00,1.340590e+01,-3.426982e-16
7.780000e-10,0.000000e+00,1.340590e+01,-3.353321e-16
7.781000e-10,0.000000e+00,1.340590e+01,-3.281414e-16
7.782000e-10,0.000000e+00,1.340590e+01,-3.208630e-16
7.783000e-10,0.000000e+00,1.340590e+01,-3.139354e-16
7.784000e-10,0.000000e+00,1.340590e+01,-3.070078e-16
7.785000e-10,0.000000e+00,1.340590e+01,-3.004309e-16
7.786000e-10,0.000000e+00,1.340590e+01,-2.939417e-16
7.787000e-10,0.000000e+00,1.340590e+01,-2.875403e-16
7.788000e-10,0.000000e+00,1.340590e+01,-2.813142e-16
7.789000e-10,0.000000e+00,1.340590e+01,-2.751758e-16
7.790000e-10,0.000000e+00,1.340590e+01,-2.691251e-16
7.791000e-10,0.000000e+00,1.340590e+01,-2.634251e-16
7.792000e-10,0.000000e+00,1.340590e+01,-2.576375e-16
7.793000e-10,0.000000e+00,1.340590e+01,-2.521129e-16
7.794000e-10,0.000000e+00,1.340590e+01,-2.465884e-16
7.795000e-10,0.000000e+00,1.340590e+01,-2.411515e-16
7.796000e-10,0.000000e+00,1.340590e+01,-2.358900e-16
7.797000e-10,0.000000e+00,1.340590e+01,-2.308039e-16
7.798000e-10,0.000000e+00,1.340590e+01,-2.258055e-16
7.799000e-10,0.000000e+00,1.340590e+01,-2.208948e-16
7.800000e-10,0.000000e+00,1.340590e+01,-2.159840e-16
7.801000e-10,0.000000e+00,1.340590e+01,-2.114241e-16
7.802000e-10,0.000000e+00,1.340590e+01,-2.067764e-16
7.803000e-10,0.000000e+00,1.340590e+01,-2.023919e-16
7.804000e-10,0.000000e+00,1.340590e+01,-1.979196e-16
7.805000e-10,0.000000e+00,1.340590e+01,-1.935350e-16
7.806000e-10,0.000000e+00,1.340590e+01,-1.894135e-16
7.807000e-10,0.000000e+00,1.340590e+01,-1.852920e-16
7.808000e-10,0.000000e+00,1.340590e+01,-1.813459e-16
7.809000e-10,0.000000e+00,1.340590e+01,-1.773121e-16
7.810000e-10,0.000000e+00,1.340590e+01,-1.735414e-16
7.811000e-10,0.000000e+00,1.340590e+01,-1.696830e-16
7.812000e-10,0.000000e+00,1.340590e+01,-1.659999e-16
7.813000e-10,0.000000e+00,1.340590e+01,-1.624046e-16
7.814000e-10,0.000000e+00,1.340590e+01,-1.588092e-16
7.815000e-10,0.000000e+00,1.340590e+01,-1.553892e-16
7.816000e-10,0.000000e+00,1.340590e+01,-1.520570e-16
7.817000e-10,0.000000e+00,1.340590e+01,-1.488124e-16
7.818000e-10,0.000000e+00,1.340590e+01,-1.454801e-16
7.819000e-10,0.000000e+00,1.340590e+01,-1.424109e-16
7.820000e-10,0.000000e+00,1.340590e+01,-1.392540e-16
7.821000e-10,0.000000e+00,1.340590e+01,-1.361848e-16
7.822000e-10,0.000000e+00,1.340590e+01,-1.332910e-16
7.823000e-10,0.000000e+00,1.340590e+01,-1.303972e-16
7.824000e-10,0.000000e+00,1.340590e+01,-1.275911e-16
7.825000e-10,0.000000e+00,1.340590e+01,-1.247849e-16
7.826000e-10,0.000000e+00,1.340590e+01,-1.220665e-16
7.827000e-10,0.000000e+00,1.340590e+01,-1.194358e-16
7.828000e-10,0.000000e+00,1.340590e+01,-1.168050e-16
7.829000e-10,0.000000e+00,1.340590e+01,-1.142620e-16
7.830000e-10,0.000000e+00,1.340590e+01,-1.117189e-16
7.831000e-10,0.000000e+00,1.340590e+01,-1.093512e-16
7.832000e-10,0.000000e+00,1.340590e+01,-1.069836e-16
7.833000e-10,0.000000e+00,1.340590e+01,-1.046159e-16
7.834000e-10,0.000000e+00,1.340590e+01,-1.024236e-16
7.835000e-10,0.000000e+00,1.340590e+01,-1.001436e-16
7.836000e-10,0.000000e+00,1.340590e+01,-9.803904e-17
